antecedents,consequents,support,confidence,lift
Bedsheet Set Pro,Electric Kettle,0.002380952380952381,0.0975609756097561,3.9211109814447425
Electric Kettle,Bedsheet Set Pro,0.002380952380952381,0.09569377990430622,3.9211109814447425
Fitness Tracker,Skipping Rope,0.0027380952380952383,0.10502283105022832,3.9208523592085243
Skipping Rope,Fitness Tracker,0.0027380952380952383,0.10222222222222223,3.920852359208524
Wireless Mouse Pro,Wireless Earbuds,0.002142857142857143,0.09090909090909091,3.9160839160839163
Wireless Earbuds,Wireless Mouse Pro,0.002142857142857143,0.09230769230769231,3.916083916083916
Formal Shirt Pro,Formal Shirt,0.002619047619047619,0.10526315789473684,3.912435957149511
Knife Set Pro,Storage Boxes Pro,0.002619047619047619,0.10526315789473684,3.912435957149511
Formal Shirt,Formal Shirt Pro,0.002619047619047619,0.09734513274336283,3.9124359571495106
Storage Boxes Pro,Knife Set Pro,0.002619047619047619,0.09734513274336283,3.9124359571495106
Sketch Pens,Sticky Notes,0.002261904761904762,0.09405940594059406,3.9113812371336145
Sticky Notes,Sketch Pens,0.002261904761904762,0.09405940594059406,3.9113812371336145
Fountain Pen Pro,Art Supplies Kit,0.002857142857142857,0.09917355371900827,3.9110697241299035
Art Supplies Kit,Fountain Pen Pro,0.002857142857142857,0.11267605633802817,3.9110697241299035
Air Fryer,Knife Set Pro,0.002380952380952381,0.09708737864077671,3.9020764621173414
Knife Set Pro,Air Fryer,0.002380952380952381,0.09569377990430622,3.902076462117341
Sports Cap Pro,Backpack Pro,0.002976190476190476,0.10683760683760683,3.901895206243032
Backpack Pro,Sports Cap Pro,0.002976190476190476,0.10869565217391304,3.901895206243032
Body Lotion,Body Lotion Pro,0.002380952380952381,0.0904977375565611,3.898364079359555
Body Lotion Pro,Body Lotion,0.002380952380952381,0.10256410256410257,3.898364079359555
Bookmark Set,Planner Diary,0.002142857142857143,0.08955223880597016,3.897610393627717
Planner Diary,Bookmark Set,0.002142857142857143,0.09326424870466321,3.8976103936277164
Sports Cap,Leather Wallet,0.0019047619047619048,0.08205128205128205,3.8939591481964366
Leather Wallet,Sports Cap,0.0019047619047619048,0.0903954802259887,3.893959148196436
Phone Case,Smart Watch Pro,0.0025,0.10243902439024391,3.8936099768237504
Smart Watch Pro,Phone Case,0.0025,0.09502262443438914,3.89360997682375
Yoga Mat,Water Bottle,0.002261904761904762,0.09223300970873786,3.8932526711226036
Water Bottle,Yoga Mat,0.002261904761904762,0.09547738693467338,3.8932526711226036
Bedsheet Set Pro,Storage Boxes,0.002261904761904762,0.09268292682926829,3.8926829268292686
Storage Boxes,Bedsheet Set Pro,0.002261904761904762,0.095,3.892682926829268
Denim Jacket,Formal Shirt Pro,0.0025,0.0967741935483871,3.8894891186911558
Formal Shirt Pro,Denim Jacket,0.0025,0.10047846889952153,3.8894891186911558
Notebook Set,Fiction Novel Pro,0.002380952380952381,0.0888888888888889,3.8888888888888897
Fiction Novel Pro,Notebook Set,0.002380952380952381,0.10416666666666667,3.8888888888888893
Fitness Tracker,Foam Roller,0.002619047619047619,0.1004566210045662,3.8886433937251432
Sunscreen Pro,Trimmer Pro,0.002619047619047619,0.1004566210045662,3.8886433937251432
Trimmer Pro,Sunscreen Pro,0.002619047619047619,0.10138248847926266,3.8886433937251432
Foam Roller,Fitness Tracker,0.002619047619047619,0.10138248847926266,3.8886433937251432
Perfume,Sunscreen Pro,0.002619047619047619,0.10138248847926266,3.8886433937251432
Sunscreen Pro,Perfume,0.002619047619047619,0.1004566210045662,3.8886433937251432
Cotton T-Shirt Pro,Leather Wallet Pro,0.0025,0.0995260663507109,3.888460266725449
Leather Wallet Pro,Cotton T-Shirt Pro,0.0025,0.09767441860465116,3.8884602667254486
Phone Case Pro,Smart Watch,0.0025,0.09859154929577466,3.8881174370164655
Smart Watch,Phone Case Pro,0.0025,0.09859154929577466,3.8881174370164655
Ceramic Mug Set,LED Desk Lamp Pro,0.002380952380952381,0.09900990099009903,3.8863699454057565
LED Desk Lamp Pro,Ceramic Mug Set,0.002380952380952381,0.09345794392523366,3.886369945405756
Notebook Set,Sketch Pens,0.0025,0.09333333333333334,3.8811881188118815
Sketch Pens,Notebook Set,0.0025,0.10396039603960397,3.8811881188118815
Fitness Tracker Pro,Football Pro,0.0027380952380952383,0.09745762711864407,3.8798297051972046
Football Pro,Fitness Tracker Pro,0.0027380952380952383,0.10900473933649289,3.8798297051972046
Cotton T-Shirt,Backpack Pro,0.002261904761904762,0.10614525139664804,3.8766091814427983
Backpack Pro,Cotton T-Shirt,0.002261904761904762,0.08260869565217391,3.876609181442798
Art Supplies Kit Pro,Puzzle Book Pro,0.002261904761904762,0.1,3.870967741935484
Puzzle Book Pro,Art Supplies Kit Pro,0.002261904761904762,0.08755760368663594,3.870967741935484
Wireless Earbuds Pro,Bluetooth Speaker Pro,0.0025,0.0995260663507109,3.8704581358609795
Bluetooth Speaker Pro,Wireless Earbuds Pro,0.0025,0.09722222222222222,3.870458135860979
Lipstick Pro,Trimmer,0.002380952380952381,0.09803921568627452,3.8663352665009674
Lipstick Pro,Lipstick,0.002380952380952381,0.09803921568627452,3.8663352665009674
Trimmer,Lipstick Pro,0.002380952380952381,0.09389671361502348,3.866335266500967
Lipstick,Lipstick Pro,0.002380952380952381,0.09389671361502348,3.866335266500967
Wall Clock Pro,Air Fryer,0.002380952380952381,0.09478672985781991,3.865089955367414
Air Fryer,Wall Clock Pro,0.002380952380952381,0.09708737864077671,3.865089955367414
Phone Case,USB-C Cable Pro,0.002142857142857143,0.0878048780487805,3.861575788532755
USB-C Cable Pro,Phone Case,0.002142857142857143,0.09424083769633508,3.8615757885327544
Laptop Stand Pro,Webcam Pro,0.002380952380952381,0.09090909090909091,3.8567493112947657
Wireless Mouse Pro,Webcam Pro,0.002142857142857143,0.09090909090909091,3.8567493112947657
Webcam Pro,Wireless Mouse Pro,0.002142857142857143,0.09090909090909091,3.8567493112947657
Webcam Pro,Laptop Stand Pro,0.002380952380952381,0.10101010101010101,3.8567493112947657
Gym Bag Pro,Skipping Rope,0.002976190476190476,0.10330578512396693,3.8567493112947657
Skipping Rope,Gym Bag Pro,0.002976190476190476,0.1111111111111111,3.8567493112947657
Ceramic Mug Set Pro,Bedsheet Set,0.0020238095238095236,0.09090909090909091,3.8567493112947657
Notebook Set,Fountain Pen Pro,0.002976190476190476,0.1111111111111111,3.8567493112947657
Fountain Pen Pro,Notebook Set,0.002976190476190476,0.10330578512396693,3.8567493112947657
Bedsheet Set,Ceramic Mug Set Pro,0.0020238095238095236,0.08585858585858584,3.8567493112947653
Planner Diary Pro,Fountain Pen,0.002857142857142857,0.09958506224066391,3.8549056351224738
Fountain Pen,Planner Diary Pro,0.002857142857142857,0.11059907834101383,3.8549056351224738
Sunglasses Pro,Backpack Pro,0.0025,0.10552763819095479,3.8540528730609576
Backpack Pro,Sunglasses Pro,0.0025,0.09130434782608696,3.854052873060957
Electric Kettle,Knife Set,0.0025,0.10047846889952153,3.853968670118634
Knife Set,Electric Kettle,0.0025,0.0958904109589041,3.8539686701186335
Sports Cap,Cotton T-Shirt,0.0019047619047619048,0.08205128205128205,3.850451224752901
Cotton T-Shirt,Sports Cap,0.0019047619047619048,0.0893854748603352,3.850451224752901
Phone Case,Smart Watch,0.002380952380952381,0.0975609756097561,3.847475094469255
Smart Watch,Phone Case,0.002380952380952381,0.09389671361502348,3.847475094469255
Wireless Mouse,Power Bank Pro,0.002380952380952381,0.09523809523809525,3.8461538461538463
Power Bank Pro,Wireless Mouse,0.002380952380952381,0.09615384615384616,3.8461538461538463
Analog Watch,Backpack,0.002261904761904762,0.09047619047619047,3.8383838383838382
Backpack,Analog Watch,0.002261904761904762,0.09595959595959595,3.838383838383838
Backpack,Winter Hoodie Pro,0.002142857142857143,0.09090909090909091,3.837368661489265
Winter Hoodie Pro,Backpack,0.002142857142857143,0.09045226130653268,3.837368661489265
Planner Diary Pro,Sticky Notes Pro,0.002857142857142857,0.09958506224066391,3.8372225817503525
Sticky Notes Pro,Planner Diary Pro,0.002857142857142857,0.11009174311926606,3.8372225817503525
Bluetooth Speaker Pro,Phone Case Pro,0.0025,0.09722222222222222,3.834115805946792
Phone Case Pro,Bluetooth Speaker Pro,0.0025,0.09859154929577466,3.834115805946792
Sketch Pens,Puzzle Book Pro,0.002380952380952381,0.09900990099009903,3.832641328648995
Puzzle Book Pro,Sketch Pens,0.002380952380952381,0.09216589861751152,3.832641328648994
Fiction Novel Pro,Puzzle Book Pro,0.002261904761904762,0.09895833333333333,3.8306451612903225
Denim Jacket,Winter Hoodie,0.002261904761904762,0.08755760368663594,3.8306451612903225
Puzzle Book Pro,Fiction Novel Pro,0.002261904761904762,0.08755760368663594,3.8306451612903225
Winter Hoodie,Denim Jacket,0.002261904761904762,0.09895833333333333,3.8306451612903225
Laptop Stand,Smart Watch,0.002380952380952381,0.09708737864077671,3.8287980309038705
Smart Watch,Laptop Stand,0.002380952380952381,0.09389671361502348,3.82879803090387
Webcam,Power Bank Pro,0.002380952380952381,0.09478672985781991,3.8279256288734964
Power Bank Pro,Webcam,0.002380952380952381,0.09615384615384616,3.827925628873496
Wall Clock,Storage Boxes Pro,0.0025,0.10294117647058824,3.8261322228006254
Storage Boxes Pro,Wall Clock,0.0025,0.09292035398230089,3.826132222800625
Fountain Pen Pro,Sticky Notes Pro,0.002857142857142857,0.09917355371900827,3.8213662900902268
Sticky Notes Pro,Fountain Pen Pro,0.002857142857142857,0.11009174311926606,3.8213662900902268
Sports Cap,Sunglasses,0.002142857142857143,0.09230769230769231,3.8196286472148544
Sunglasses,Sports Cap,0.002142857142857143,0.08866995073891626,3.819628647214854
Winter Hoodie Pro,Analog Watch,0.002261904761904762,0.09547738693467338,3.819095477386935
Analog Watch,Winter Hoodie Pro,0.002261904761904762,0.09047619047619047,3.819095477386935
Hair Dryer Pro,Moisturizer Pro,0.002619047619047619,0.1004566210045662,3.8182607078658646
Moisturizer Pro,Hair Dryer Pro,0.002619047619047619,0.09954751131221719,3.8182607078658646
Sketch Pens,Desk Organizer,0.002261904761904762,0.09405940594059406,3.816903429473382
Desk Organizer,Sketch Pens,0.002261904761904762,0.09178743961352656,3.8169034294733817
Sticky Notes,Sticky Notes Pro,0.002380952380952381,0.09900990099009903,3.8150604051230816
Sketch Pens,Sticky Notes Pro,0.002380952380952381,0.09900990099009903,3.8150604051230816
Sticky Notes Pro,Sticky Notes,0.002380952380952381,0.09174311926605505,3.8150604051230816
Sticky Notes Pro,Sketch Pens,0.002380952380952381,0.09174311926605505,3.8150604051230816
Non-stick Pan Pro,Electric Kettle,0.002261904761904762,0.0945273631840796,3.7991858887381276
Electric Kettle,Non-stick Pan Pro,0.002261904761904762,0.0909090909090909,3.799185888738127
Running Shoes Pro,Winter Hoodie Pro,0.002142857142857143,0.09000000000000001,3.7989949748743728
Water Bottle,Cycling Gloves Pro,0.002142857142857143,0.09045226130653268,3.7989949748743728
Winter Hoodie Pro,Running Shoes Pro,0.002142857142857143,0.09045226130653268,3.7989949748743728
Cycling Gloves Pro,Water Bottle,0.002142857142857143,0.09000000000000001,3.7989949748743728
Cushion Cover Set,Knife Set,0.002380952380952381,0.09900990099009903,3.797640037976401
Knife Set,Cushion Cover Set,0.002380952380952381,0.09132420091324202,3.797640037976401
Cotton T-Shirt Pro,Analog Watch,0.002380952380952381,0.09478672985781991,3.7914691943127963
Analog Watch,Cotton T-Shirt Pro,0.002380952380952381,0.09523809523809525,3.7914691943127963
Denim Jacket Pro,Denim Jacket,0.002619047619047619,0.09777777777777778,3.78494623655914
Denim Jacket,Denim Jacket Pro,0.002619047619047619,0.10138248847926266,3.7849462365591395
Planner Diary,Desk Organizer,0.002142857142857143,0.09326424870466321,3.7846361793196666
Desk Organizer,Planner Diary,0.002142857142857143,0.08695652173913043,3.7846361793196666
Body Lotion,Face Wash,0.0027380952380952383,0.10407239819004525,3.7844508432743726
Face Wash,Body Lotion,0.0027380952380952383,0.09956709956709957,3.7844508432743726
Webcam Pro,Phone Case Pro,0.002261904761904762,0.09595959595959595,3.784322094181249
Phone Case Pro,Webcam Pro,0.002261904761904762,0.0892018779342723,3.7843220941812485
Fitness Tracker Pro,Football,0.002619047619047619,0.09322033898305083,3.7828543355440916
Football,Fitness Tracker Pro,0.002619047619047619,0.10628019323671496,3.7828543355440916
Storage Boxes,Wall Clock Pro,0.002261904761904762,0.095,3.781990521327014
Wall Clock Pro,Storage Boxes,0.002261904761904762,0.0900473933649289,3.781990521327014
Cushion Cover Set Pro,Wall Clock,0.002142857142857143,0.09183673469387756,3.781512605042017
Wall Clock,Cushion Cover Set Pro,0.002142857142857143,0.08823529411764706,3.7815126050420167
Bluetooth Speaker Pro,Bluetooth Speaker,0.0025,0.09722222222222222,3.7808641975308643
Bluetooth Speaker,Bluetooth Speaker Pro,0.0025,0.09722222222222222,3.7808641975308643
Backpack Pro,Sunglasses,0.0025,0.09130434782608696,3.7781109445277363
Sunglasses,Backpack Pro,0.0025,0.10344827586206896,3.778110944527736
Shampoo,Sunscreen Pro,0.0020238095238095236,0.09826589595375723,3.7691028585002773
Sunscreen Pro,Shampoo,0.0020238095238095236,0.0776255707762557,3.7691028585002773
Fountain Pen Pro,Fiction Novel,0.002619047619047619,0.09090909090909091,3.761755485893417
Fiction Novel,Fountain Pen Pro,0.002619047619047619,0.1083743842364532,3.7617554858934166
Hair Dryer Pro,Lipstick Pro,0.002380952380952381,0.09132420091324202,3.760408272898201
Lipstick Pro,Hair Dryer Pro,0.002380952380952381,0.09803921568627452,3.760408272898201
LED Desk Lamp Pro,Knife Set Pro,0.002380952380952381,0.09345794392523366,3.7562044448419267
Knife Set Pro,LED Desk Lamp Pro,0.002380952380952381,0.09569377990430622,3.7562044448419267
Storage Boxes Pro,Non-stick Pan,0.002380952380952381,0.08849557522123895,3.754357736658622
Non-stick Pan,Storage Boxes Pro,0.002380952380952381,0.10101010101010101,3.754357736658622
Winter Hoodie Pro,Denim Jacket Pro,0.002380952380952381,0.10050251256281409,3.7520938023450596
Denim Jacket Pro,Winter Hoodie Pro,0.002380952380952381,0.0888888888888889,3.7520938023450596
Winter Hoodie,Analog Watch,0.002142857142857143,0.09375,3.75
Analog Watch,Winter Hoodie,0.002142857142857143,0.08571428571428572,3.75
Smart Watch,Power Bank,0.0027380952380952383,0.10798122065727701,3.7481084856244915
Power Bank,Smart Watch,0.0027380952380952383,0.09504132231404959,3.748108485624491
Trimmer,Moisturizer Pro,0.0025,0.09859154929577466,3.7473711044547833
Phone Case Pro,Smart Watch Pro,0.0025,0.09859154929577466,3.7473711044547833
Smart Watch Pro,Phone Case Pro,0.0025,0.09502262443438914,3.747371104454783
Moisturizer Pro,Trimmer,0.0025,0.09502262443438914,3.747371104454783
Bookmark Set Pro,Puzzle Book,0.002619047619047619,0.10526315789473684,3.7466547725245314
Foam Roller Pro,Fitness Tracker Pro,0.002619047619047619,0.10526315789473684,3.7466547725245314
Fitness Tracker Pro,Foam Roller Pro,0.002619047619047619,0.09322033898305083,3.746654772524531
Puzzle Book,Bookmark Set Pro,0.002619047619047619,0.09322033898305083,3.746654772524531
Dumbbell Set Pro,Foam Roller,0.0025,0.0967741935483871,3.7460978147762747
Foam Roller,Dumbbell Set Pro,0.0025,0.0967741935483871,3.7460978147762747
Face Wash Pro,Lipstick Pro,0.002142857142857143,0.09090909090909091,3.7433155080213907
Lipstick Pro,Face Wash Pro,0.002142857142857143,0.08823529411764706,3.7433155080213902
Sports Cap Pro,Cotton T-Shirt Pro,0.002619047619047619,0.09401709401709402,3.7428606148985293
Cotton T-Shirt Pro,Sports Cap Pro,0.002619047619047619,0.10426540284360189,3.7428606148985293
Winter Hoodie Pro,Sunglasses,0.002142857142857143,0.09045226130653268,3.742852191994456
Sunglasses,Winter Hoodie Pro,0.002142857142857143,0.08866995073891626,3.7428521919944555
Cycling Gloves,Dumbbell Set Pro,0.002380952380952381,0.09661835748792272,3.7400654511453957
Dumbbell Set Pro,Cycling Gloves,0.002380952380952381,0.09216589861751152,3.7400654511453952
Bookmark Set,Art Supplies Kit Pro,0.0020238095238095236,0.0845771144278607,3.7391987431264733
Art Supplies Kit Pro,Bookmark Set,0.0020238095238095236,0.08947368421052632,3.7391987431264733
Leather Wallet Pro,Formal Shirt Pro,0.002380952380952381,0.0930232558139535,3.738733726493825
Formal Shirt Pro,Leather Wallet Pro,0.002380952380952381,0.09569377990430622,3.7387337264938245
Face Mask Pack Pro,Trimmer,0.002380952380952381,0.09478672985781991,3.738068219745011
Trimmer,Face Mask Pack Pro,0.002380952380952381,0.09389671361502348,3.7380682197450104
Art Supplies Kit,Art Supplies Kit Pro,0.002142857142857143,0.08450704225352114,3.7361008154188293
Art Supplies Kit Pro,Art Supplies Kit,0.002142857142857143,0.09473684210526316,3.736100815418829
Bluetooth Speaker Pro,Mechanical Keyboard Pro,0.002619047619047619,0.10185185185185185,3.7360504609412906
Mechanical Keyboard Pro,Bluetooth Speaker Pro,0.002619047619047619,0.09606986899563319,3.7360504609412906
Formal Shirt Pro,Running Shoes,0.0020238095238095236,0.08133971291866028,3.7336261667581767
Running Shoes,Formal Shirt Pro,0.0020238095238095236,0.09289617486338797,3.7336261667581767
Bluetooth Speaker,Webcam Pro,0.002261904761904762,0.08796296296296297,3.731762065095398
Bluetooth Speaker Pro,Wireless Mouse Pro,0.002261904761904762,0.08796296296296297,3.731762065095398
Wireless Mouse Pro,Bluetooth Speaker Pro,0.002261904761904762,0.09595959595959595,3.731762065095398
Webcam Pro,Bluetooth Speaker,0.002261904761904762,0.09595959595959595,3.731762065095398
Water Bottle Pro,Gym Bag Pro,0.0027380952380952383,0.1074766355140187,3.730593959990732
Gym Bag Pro,Water Bottle Pro,0.0027380952380952383,0.09504132231404959,3.7305939599907316
Mechanical Keyboard,Bluetooth Speaker Pro,0.0025,0.0958904109589041,3.7290715372907153
Bluetooth Speaker Pro,Mechanical Keyboard,0.0025,0.09722222222222222,3.7290715372907153
Cycling Gloves Pro,Yoga Mat Pro,0.002261904761904762,0.095,3.7289719626168227
Yoga Mat Pro,Cycling Gloves Pro,0.002261904761904762,0.08878504672897196,3.7289719626168223
Sticky Notes Pro,Puzzle Book Pro,0.0025,0.0963302752293578,3.7289138798461083
Puzzle Book Pro,Sticky Notes Pro,0.0025,0.0967741935483871,3.7289138798461083
Bedsheet Set Pro,Non-stick Pan,0.002142857142857143,0.0878048780487805,3.7250554323725056
Non-stick Pan,Bedsheet Set Pro,0.002142857142857143,0.09090909090909091,3.7250554323725056
Power Bank Pro,Laptop Stand,0.002261904761904762,0.09134615384615384,3.724794622852875
Laptop Stand,Power Bank Pro,0.002261904761904762,0.09223300970873786,3.724794622852875
Desk Organizer,Sketch Pens Pro,0.002261904761904762,0.09178743961352656,3.7247076944619475
Sketch Pens Pro,Desk Organizer,0.002261904761904762,0.09178743961352656,3.7247076944619475
Sunglasses,Running Shoes Pro,0.002142857142857143,0.08866995073891626,3.724137931034483
Running Shoes Pro,Sunglasses,0.002142857142857143,0.09000000000000001,3.724137931034483
Non-stick Pan Pro,Ceramic Mug Set,0.002142857142857143,0.08955223880597016,3.7239544850007396
Ceramic Mug Set,Non-stick Pan Pro,0.002142857142857143,0.08910891089108912,3.7239544850007396
Mechanical Keyboard,Laptop Stand,0.002380952380952381,0.09132420091324202,3.723899454714723
Laptop Stand,Mechanical Keyboard,0.002380952380952381,0.09708737864077671,3.723899454714723
Art Supplies Kit Pro,Sticky Notes,0.0020238095238095236,0.08947368421052632,3.7206878582595104
Sticky Notes,Art Supplies Kit Pro,0.0020238095238095236,0.08415841584158415,3.72068785825951
Resistance Bands,Yoga Mat Pro,0.002380952380952381,0.09478672985781991,3.7206006112415295
Yoga Mat Pro,Resistance Bands,0.002380952380952381,0.09345794392523366,3.720600611241529
Puzzle Book,Bookmark Set,0.0025,0.08898305084745763,3.7186946622818113
Bookmark Set,Puzzle Book,0.0025,0.10447761194029852,3.7186946622818113
Hair Dryer,Body Lotion,0.002142857142857143,0.09782608695652174,3.7182766083021837
Body Lotion,Hair Dryer,0.002142857142857143,0.08144796380090498,3.7182766083021837
Formal Shirt,Running Shoes Pro,0.002380952380952381,0.08849557522123895,3.7168141592920363
Running Shoes Pro,Formal Shirt,0.002380952380952381,0.10000000000000002,3.7168141592920363
Football Pro,Resistance Bands Pro,0.0025,0.0995260663507109,3.7156398104265405
Resistance Bands Pro,Football Pro,0.0025,0.09333333333333334,3.71563981042654
Bookmark Set,Notebook Set,0.002380952380952381,0.09950248756218907,3.714759535655059
Notebook Set,Bookmark Set,0.002380952380952381,0.0888888888888889,3.714759535655059
Desk Organizer Pro,Fountain Pen Pro,0.002380952380952381,0.10695187165775402,3.712379016219561
Fountain Pen Pro,Desk Organizer Pro,0.002380952380952381,0.08264462809917356,3.712379016219561
Laptop Stand,Laptop Stand Pro,0.002380952380952381,0.09708737864077671,3.7069726390114743
Laptop Stand Pro,Laptop Stand,0.002380952380952381,0.09090909090909091,3.706972639011474
Fiction Novel,Bookmark Set,0.002142857142857143,0.08866995073891626,3.7056098816263514
Bookmark Set,Fiction Novel,0.002142857142857143,0.08955223880597016,3.7056098816263514
Cotton T-Shirt Pro,Formal Shirt,0.0025,0.0995260663507109,3.699198926309609
Formal Shirt,Cotton T-Shirt Pro,0.0025,0.09292035398230089,3.6991989263096086
Non-stick Pan Pro,Storage Boxes Pro,0.002380952380952381,0.09950248756218907,3.69832254655924
Storage Boxes Pro,Non-stick Pan Pro,0.002380952380952381,0.08849557522123895,3.6983225465592398
Fountain Pen Pro,Sketch Pens Pro,0.002619047619047619,0.09090909090909091,3.689064558629776
Sketch Pens Pro,Fountain Pen Pro,0.002619047619047619,0.10628019323671496,3.6890645586297754
Bookmark Set Pro,Sticky Notes Pro,0.002380952380952381,0.09569377990430622,3.6872832623677625
Sticky Notes Pro,Bookmark Set Pro,0.002380952380952381,0.09174311926605505,3.6872832623677625
Fiction Novel Pro,Sketch Pens,0.0020238095238095236,0.08854166666666666,3.6819306930693068
Sticky Notes,Fiction Novel Pro,0.0020238095238095236,0.08415841584158415,3.6819306930693068
Fiction Novel Pro,Sticky Notes,0.0020238095238095236,0.08854166666666666,3.6819306930693068
Sketch Pens,Fiction Novel Pro,0.0020238095238095236,0.08415841584158415,3.6819306930693068
Sports Cap,Sunglasses Pro,0.0020238095238095236,0.08717948717948718,3.6799381522999615
Sunglasses Pro,Sports Cap,0.0020238095238095236,0.08542713567839195,3.679938152299961
Puzzle Book Pro,Fountain Pen Pro,0.0027380952380952383,0.10599078341013826,3.679018928285791
Fountain Pen Pro,Puzzle Book Pro,0.0027380952380952383,0.09504132231404959,3.6790189282857906
Sunscreen Pro,Hair Dryer Pro,0.0025,0.0958904109589041,3.6779883655470065
Hair Dryer Pro,Sunscreen Pro,0.0025,0.0958904109589041,3.6779883655470065
Wireless Earbuds,USB-C Cable,0.002142857142857143,0.09230769230769231,3.674808603718556
Body Lotion Pro,Face Mask Pack Pro,0.002142857142857143,0.09230769230769231,3.674808603718556
Face Mask Pack Pro,Body Lotion Pro,0.002142857142857143,0.08530805687203791,3.6748086037185557
USB-C Cable,Wireless Earbuds,0.002142857142857143,0.08530805687203791,3.6748086037185557
Yoga Mat,Football Pro,0.002261904761904762,0.09223300970873786,3.671835457599043
Football Pro,Yoga Mat,0.002261904761904762,0.0900473933649289,3.6718354575990424
Power Bank,Power Bank Pro,0.002619047619047619,0.09090909090909091,3.6713286713286712
Power Bank Pro,Power Bank,0.002619047619047619,0.10576923076923075,3.671328671328671
Knife Set,Knife Set Pro,0.002380952380952381,0.09132420091324202,3.6704463524939372
Knife Set Pro,Knife Set,0.002380952380952381,0.09569377990430622,3.6704463524939372
Storage Boxes,Air Fryer,0.002142857142857143,0.09000000000000001,3.66990291262136
Air Fryer,Storage Boxes,0.002142857142857143,0.08737864077669903,3.6699029126213594
Ceramic Mug Set,Wall Clock,0.002142857142857143,0.08910891089108912,3.669190448456611
Wall Clock,Ceramic Mug Set,0.002142857142857143,0.08823529411764706,3.669190448456611
Art Supplies Kit Pro,Planner Diary Pro,0.002380952380952381,0.10526315789473685,3.6689233457086705
Planner Diary Pro,Art Supplies Kit Pro,0.002380952380952381,0.08298755186721993,3.6689233457086705
Bluetooth Speaker Pro,USB-C Cable Pro,0.002142857142857143,0.08333333333333334,3.664921465968587
USB-C Cable Pro,Bluetooth Speaker Pro,0.002142857142857143,0.09424083769633508,3.6649214659685865
Skipping Rope,Yoga Mat Pro,0.0025,0.09333333333333334,3.6635514018691593
Yoga Mat Pro,Skipping Rope,0.0025,0.09813084112149534,3.6635514018691593
Gym Bag Pro,Water Bottle,0.0025,0.08677685950413223,3.662942813239753
Water Bottle,Gym Bag Pro,0.0025,0.10552763819095479,3.662942813239753
Cushion Cover Set Pro,Wall Clock Pro,0.002142857142857143,0.09183673469387756,3.6560595802301963
Wall Clock Pro,Cushion Cover Set Pro,0.002142857142857143,0.08530805687203791,3.656059580230196
Wall Clock,LED Desk Lamp Pro,0.002261904761904762,0.09313725490196079,3.6558548653106104
LED Desk Lamp Pro,Wall Clock,0.002261904761904762,0.08878504672897196,3.65585486531061
Football,Resistance Bands,0.002261904761904762,0.09178743961352656,3.6540971220550857
Resistance Bands,Football,0.002261904761904762,0.0900473933649289,3.6540971220550857
Electric Kettle,Non-stick Pan,0.002142857142857143,0.0861244019138756,3.6537625054371468
Formal Shirt Pro,Backpack,0.002142857142857143,0.0861244019138756,3.6537625054371468
Fountain Pen Pro,Art Supplies Kit Pro,0.002380952380952381,0.08264462809917356,3.6537625054371468
Art Supplies Kit Pro,Fountain Pen Pro,0.002380952380952381,0.10526315789473685,3.6537625054371468
Backpack,Formal Shirt Pro,0.002142857142857143,0.09090909090909091,3.6537625054371463
Non-stick Pan,Electric Kettle,0.002142857142857143,0.09090909090909091,3.6537625054371463
Face Mask Pack Pro,Perfume Pro,0.002380952380952381,0.09478672985781991,3.6523327101178316
Perfume Pro,Face Mask Pack Pro,0.002380952380952381,0.09174311926605505,3.652332710117831
Gym Bag,Cycling Gloves Pro,0.002142857142857143,0.08695652173913043,3.6521739130434785
Cycling Gloves Pro,Gym Bag,0.002142857142857143,0.09000000000000001,3.6521739130434785
Bedsheet Set Pro,Ceramic Mug Set,0.002142857142857143,0.0878048780487805,3.6512919584641397
Ceramic Mug Set,Bedsheet Set Pro,0.002142857142857143,0.08910891089108912,3.6512919584641397
Sunscreen Pro,Body Lotion,0.0025,0.0958904109589041,3.644703402962871
Body Lotion,Sunscreen Pro,0.0025,0.09502262443438914,3.644703402962871
Gym Bag Pro,Cycling Gloves Pro,0.0025,0.08677685950413223,3.6446280991735542
Cycling Gloves Pro,Gym Bag Pro,0.0025,0.10500000000000001,3.6446280991735542
Cycling Gloves Pro,Fitness Tracker,0.002261904761904762,0.095,3.643835616438356
Fitness Tracker,Cycling Gloves Pro,0.002261904761904762,0.0867579908675799,3.643835616438356
Non-stick Pan Pro,LED Desk Lamp,0.0020238095238095236,0.0845771144278607,3.6433218522770763
LED Desk Lamp,Non-stick Pan Pro,0.0020238095238095236,0.08717948717948718,3.6433218522770763
Air Fryer Pro,Electric Kettle Pro,0.002380952380952381,0.0888888888888889,3.6422764227642284
Electric Kettle Pro,Air Fryer Pro,0.002380952380952381,0.0975609756097561,3.642276422764228
Art Supplies Kit,Notebook Set Pro,0.002142857142857143,0.08450704225352114,3.640303358613218
Notebook Set Pro,Art Supplies Kit,0.002142857142857143,0.09230769230769231,3.640303358613218
Webcam,Mechanical Keyboard,0.002380952380952381,0.09478672985781991,3.6356553918067913
Mechanical Keyboard,Webcam,0.002380952380952381,0.09132420091324202,3.635655391806791
Lipstick,Trimmer Pro,0.002380952380952381,0.09389671361502348,3.6347114947751025
